user_id,date,screen_time,steps,sleep,streak,top_emotions,mood
user376@gmail.com,2025-07-11,10.17,1163,3.27,5,"{'Joy': 49, 'Sadness': 25, 'Fear': 35, 'Anger': 75, 'Disgust': 52, 'Neutral': 42}",Anger
user176@gmail.com,2025-12-18,3.92,8030,7.19,0,"{'Joy': 90, 'Sadness': 56, 'Fear': 59, 'Anger': 32, 'Disgust': 37, 'Neutral': 51}",Joy
user479@gmail.com,2025-02-19,6.01,5903,6.14,3,"{'Joy': 32, 'Sadness': 40, 'Fear': 15, 'Anger': 46, 'Disgust': 28, 'Neutral': 75}",Neutral
user153@gmail.com,2025-03-23,10.71,3898,3.06,6,"{'Joy': 33, 'Sadness': 57, 'Fear': 2, 'Anger': 89, 'Disgust': 22, 'Neutral': 27}",Anger
user230@gmail.com,2025-01-02,9.05,2561,5.67,6,"{'Joy': 12, 'Sadness': 28, 'Fear': 9, 'Anger': 19, 'Disgust': 93, 'Neutral': 40}",Disgust
user445@gmail.com,2025-07-28,8.2,3526,5.12,7,"{'Joy': 26, 'Sadness': 42, 'Fear': 26, 'Anger': 60, 'Disgust': 80, 'Neutral': 49}",Disgust
user418@gmail.com,2025-10-03,9.15,1841,4.61,4,"{'Joy': 40, 'Sadness': 83, 'Fear': 18, 'Anger': 52, 'Disgust': 22, 'Neutral': 4}",Sadness
user249@gmail.com,2025-08-31,7.72,2296,4.59,5,"{'Joy': 46, 'Sadness': 92, 'Fear': 49, 'Anger': 36, 'Disgust': 26, 'Neutral': 44}",Sadness
user76@gmail.com,2025-11-08,1.85,9238,8.27,1,"{'Joy': 73, 'Sadness': 33, 'Fear': 51, 'Anger': 5, 'Disgust': 4, 'Neutral': 42}",Joy
user203@gmail.com,2025-01-09,7.47,2025,3.05,6,"{'Joy': 14, 'Sadness': 84, 'Fear': 48, 'Anger': 50, 'Disgust': 21, 'Neutral': 13}",Sadness
user67@gmail.com,2025-03-04,6.51,1601,3.95,3,"{'Joy': 18, 'Sadness': 90, 'Fear': 25, 'Anger': 29, 'Disgust': 30, 'Neutral': 23}",Sadness
user113@gmail.com,2025-08-28,10.73,3708,4.25,6,"{'Joy': 39, 'Sadness': 60, 'Fear': 93, 'Anger': 48, 'Disgust': 17, 'Neutral': 30}",Fear
user457@gmail.com,2025-04-02,9.95,3643,4.82,4,"{'Joy': 4, 'Sadness': 82, 'Fear': 35, 'Anger': 9, 'Disgust': 41, 'Neutral': 10}",Sadness
user354@gmail.com,2025-02-12,10.26,3457,4.05,6,"{'Joy': 26, 'Sadness': 12, 'Fear': 80, 'Anger': 54, 'Disgust': 49, 'Neutral': 25}",Fear
user192@gmail.com,2025-04-06,2.69,9736,8.79,2,"{'Joy': 80, 'Sadness': 54, 'Fear': 28, 'Anger': 7, 'Disgust': 3, 'Neutral': 52}",Joy
user158@gmail.com,2025-06-20,9.41,3814,3.57,5,"{'Joy': 35, 'Sadness': 76, 'Fear': 57, 'Anger': 54, 'Disgust': 9, 'Neutral': 40}",Sadness
user189@gmail.com,2025-02-02,1.91,9765,8.16,1,"{'Joy': 77, 'Sadness': 12, 'Fear': 30, 'Anger': 16, 'Disgust': 28, 'Neutral': 7}",Joy
user185@gmail.com,2025-11-13,1.35,9833,8.08,2,"{'Joy': 93, 'Sadness': 55, 'Fear': 38, 'Anger': 25, 'Disgust': 30, 'Neutral': 55}",Joy
user482@gmail.com,2025-12-26,11.83,1911,4.46,5,"{'Joy': 54, 'Sadness': 30, 'Fear': 54, 'Anger': 84, 'Disgust': 0, 'Neutral': 14}",Anger
user77@gmail.com,2025-06-10,7.78,2486,3.7,4,"{'Joy': 10, 'Sadness': 88, 'Fear': 43, 'Anger': 27, 'Disgust': 41, 'Neutral': 32}",Sadness
user87@gmail.com,2025-03-06,9.09,2883,3.18,7,"{'Joy': 25, 'Sadness': 28, 'Fear': 70, 'Anger': 36, 'Disgust': 57, 'Neutral': 48}",Fear
user210@gmail.com,2025-08-03,3.42,8403,7.7,1,"{'Joy': 95, 'Sadness': 54, 'Fear': 5, 'Anger': 1, 'Disgust': 44, 'Neutral': 41}",Joy
user141@gmail.com,2025-10-25,10.07,3957,5.96,7,"{'Joy': 33, 'Sadness': 52, 'Fear': 3, 'Anger': 92, 'Disgust': 31, 'Neutral': 58}",Anger
user78@gmail.com,2025-08-24,7.28,4709,3.4,4,"{'Joy': 21, 'Sadness': 5, 'Fear': 81, 'Anger': 9, 'Disgust': 21, 'Neutral': 4}",Fear
user378@gmail.com,2025-09-21,5.01,5040,6.42,4,"{'Joy': 27, 'Sadness': 40, 'Fear': 29, 'Anger': 14, 'Disgust': 14, 'Neutral': 98}",Neutral
user227@gmail.com,2025-09-03,11.1,3078,3.62,5,"{'Joy': 39, 'Sadness': 13, 'Fear': 56, 'Anger': 81, 'Disgust': 13, 'Neutral': 57}",Anger
user129@gmail.com,2025-05-21,8.06,2542,5.35,5,"{'Joy': 24, 'Sadness': 12, 'Fear': 52, 'Anger': 8, 'Disgust': 94, 'Neutral': 11}",Disgust
user239@gmail.com,2025-08-14,10.21,3553,4.55,4,"{'Joy': 47, 'Sadness': 23, 'Fear': 18, 'Anger': 41, 'Disgust': 94, 'Neutral': 15}",Disgust
user429@gmail.com,2025-03-12,10.88,4689,3.82,5,"{'Joy': 43, 'Sadness': 36, 'Fear': 78, 'Anger': 42, 'Disgust': 2, 'Neutral': 13}",Fear
user466@gmail.com,2025-07-25,4.3,4186,6.78,4,"{'Joy': 38, 'Sadness': 26, 'Fear': 23, 'Anger': 32, 'Disgust': 10, 'Neutral': 75}",Neutral
user32@gmail.com,2025-05-03,2.94,11684,7.48,1,"{'Joy': 95, 'Sadness': 27, 'Fear': 48, 'Anger': 4, 'Disgust': 26, 'Neutral': 14}",Joy
user191@gmail.com,2025-06-03,11.09,3222,3.47,6,"{'Joy': 2, 'Sadness': 12, 'Fear': 38, 'Anger': 88, 'Disgust': 22, 'Neutral': 42}",Anger
user88@gmail.com,2025-09-24,9.29,3096,4.83,5,"{'Joy': 46, 'Sadness': 40, 'Fear': 44, 'Anger': 0, 'Disgust': 79, 'Neutral': 56}",Disgust
user370@gmail.com,2026-01-01,7.29,4574,4.65,6,"{'Joy': 3, 'Sadness': 8, 'Fear': 70, 'Anger': 13, 'Disgust': 54, 'Neutral': 36}",Fear
user44@gmail.com,2025-04-13,5.29,5293,5.58,2,"{'Joy': 53, 'Sadness': 22, 'Fear': 29, 'Anger': 20, 'Disgust': 10, 'Neutral': 79}",Neutral
user132@gmail.com,2025-10-30,8.28,1795,3.15,5,"{'Joy': 56, 'Sadness': 90, 'Fear': 5, 'Anger': 10, 'Disgust': 42, 'Neutral': 5}",Sadness
user315@gmail.com,2025-03-02,3.98,8440,8.65,1,"{'Joy': 81, 'Sadness': 17, 'Fear': 51, 'Anger': 53, 'Disgust': 35, 'Neutral': 35}",Joy
user98@gmail.com,2025-06-13,7.79,1764,3.34,7,"{'Joy': 60, 'Sadness': 94, 'Fear': 45, 'Anger': 36, 'Disgust': 10, 'Neutral': 9}",Sadness
user186@gmail.com,2025-04-23,1.51,8700,8.89,0,"{'Joy': 74, 'Sadness': 15, 'Fear': 13, 'Anger': 25, 'Disgust': 50, 'Neutral': 48}",Joy
user476@gmail.com,2025-10-07,8.85,2179,4.87,5,"{'Joy': 42, 'Sadness': 6, 'Fear': 75, 'Anger': 17, 'Disgust': 55, 'Neutral': 19}",Fear
user65@gmail.com,2025-03-31,8.71,1001,4.28,7,"{'Joy': 15, 'Sadness': 85, 'Fear': 37, 'Anger': 23, 'Disgust': 3, 'Neutral': 26}",Sadness
user248@gmail.com,2025-12-27,10.51,1186,5.22,7,"{'Joy': 59, 'Sadness': 38, 'Fear': 37, 'Anger': 92, 'Disgust': 51, 'Neutral': 52}",Anger
user9@gmail.com,2025-03-06,10.55,4839,3.71,6,"{'Joy': 56, 'Sadness': 34, 'Fear': 90, 'Anger': 27, 'Disgust': 44, 'Neutral': 55}",Fear
user418@gmail.com,2025-04-28,5.4,7706,5.96,2,"{'Joy': 5, 'Sadness': 35, 'Fear': 60, 'Anger': 45, 'Disgust': 38, 'Neutral': 96}",Neutral
user309@gmail.com,2025-07-09,8.06,3087,4.95,7,"{'Joy': 18, 'Sadness': 47, 'Fear': 59, 'Anger': 13, 'Disgust': 83, 'Neutral': 30}",Disgust
user379@gmail.com,2025-11-13,10.12,1322,3.21,6,"{'Joy': 48, 'Sadness': 44, 'Fear': 48, 'Anger': 82, 'Disgust': 13, 'Neutral': 42}",Anger
user280@gmail.com,2025-05-06,6.27,7360,6.62,2,"{'Joy': 38, 'Sadness': 30, 'Fear': 36, 'Anger': 26, 'Disgust': 2, 'Neutral': 81}",Neutral
user123@gmail.com,2025-09-26,9.95,1095,3.57,5,"{'Joy': 17, 'Sadness': 52, 'Fear': 5, 'Anger': 99, 'Disgust': 5, 'Neutral': 3}",Anger
user285@gmail.com,2025-07-17,1.05,9287,8.39,1,"{'Joy': 77, 'Sadness': 58, 'Fear': 19, 'Anger': 13, 'Disgust': 54, 'Neutral': 21}",Joy
user492@gmail.com,2025-10-29,3.19,10600,8.06,0,"{'Joy': 98, 'Sadness': 23, 'Fear': 41, 'Anger': 22, 'Disgust': 43, 'Neutral': 58}",Joy
user84@gmail.com,2025-08-10,6.59,4801,6.15,3,"{'Joy': 49, 'Sadness': 45, 'Fear': 46, 'Anger': 4, 'Disgust': 34, 'Neutral': 70}",Neutral
user79@gmail.com,2025-04-27,9.42,3664,3.71,6,"{'Joy': 43, 'Sadness': 14, 'Fear': 91, 'Anger': 28, 'Disgust': 22, 'Neutral': 12}",Fear
user457@gmail.com,2025-01-25,6.09,3938,4.33,7,"{'Joy': 43, 'Sadness': 95, 'Fear': 23, 'Anger': 36, 'Disgust': 20, 'Neutral': 41}",Sadness
user311@gmail.com,2025-04-05,6.54,2535,3.2,6,"{'Joy': 4, 'Sadness': 75, 'Fear': 13, 'Anger': 11, 'Disgust': 26, 'Neutral': 48}",Sadness
user15@gmail.com,2025-05-31,6.69,6835,6.35,2,"{'Joy': 17, 'Sadness': 39, 'Fear': 55, 'Anger': 31, 'Disgust': 28, 'Neutral': 79}",Neutral
user194@gmail.com,2025-09-20,1.27,8473,8.28,0,"{'Joy': 86, 'Sadness': 1, 'Fear': 17, 'Anger': 33, 'Disgust': 13, 'Neutral': 23}",Joy
user276@gmail.com,2025-05-04,7.55,2857,3.49,3,"{'Joy': 50, 'Sadness': 79, 'Fear': 52, 'Anger': 23, 'Disgust': 2, 'Neutral': 55}",Sadness
user261@gmail.com,2025-09-17,6.42,6454,5.28,1,"{'Joy': 55, 'Sadness': 13, 'Fear': 36, 'Anger': 8, 'Disgust': 10, 'Neutral': 89}",Neutral
user394@gmail.com,2025-12-17,3.48,11269,8.38,2,"{'Joy': 83, 'Sadness': 50, 'Fear': 54, 'Anger': 20, 'Disgust': 29, 'Neutral': 34}",Joy
user346@gmail.com,2025-07-25,10.03,3792,3.56,6,"{'Joy': 32, 'Sadness': 33, 'Fear': 97, 'Anger': 33, 'Disgust': 1, 'Neutral': 0}",Fear
user206@gmail.com,2025-05-12,9.07,3821,5.34,6,"{'Joy': 31, 'Sadness': 54, 'Fear': 13, 'Anger': 5, 'Disgust': 74, 'Neutral': 14}",Disgust
user35@gmail.com,2025-08-06,2.2,8590,7.25,0,"{'Joy': 82, 'Sadness': 17, 'Fear': 31, 'Anger': 49, 'Disgust': 8, 'Neutral': 38}",Joy
user185@gmail.com,2025-12-16,9.36,2562,3.3,3,"{'Joy': 59, 'Sadness': 100, 'Fear': 30, 'Anger': 38, 'Disgust': 55, 'Neutral': 11}",Sadness
user194@gmail.com,2025-04-29,10.65,1193,5.4,5,"{'Joy': 12, 'Sadness': 48, 'Fear': 54, 'Anger': 84, 'Disgust': 55, 'Neutral': 49}",Anger
user471@gmail.com,2025-02-24,6.73,5043,7.0,1,"{'Joy': 57, 'Sadness': 60, 'Fear': 40, 'Anger': 34, 'Disgust': 17, 'Neutral': 90}",Neutral
user359@gmail.com,2025-09-21,10.57,3880,3.28,5,"{'Joy': 3, 'Sadness': 40, 'Fear': 77, 'Anger': 19, 'Disgust': 33, 'Neutral': 27}",Fear
user307@gmail.com,2025-09-06,7.73,3525,4.96,3,"{'Joy': 29, 'Sadness': 94, 'Fear': 56, 'Anger': 36, 'Disgust': 57, 'Neutral': 53}",Sadness
user337@gmail.com,2025-09-14,10.42,2016,3.1,6,"{'Joy': 50, 'Sadness': 44, 'Fear': 70, 'Anger': 44, 'Disgust': 57, 'Neutral': 56}",Fear
user425@gmail.com,2025-03-30,7.31,3068,5.0,7,"{'Joy': 44, 'Sadness': 53, 'Fear': 75, 'Anger': 36, 'Disgust': 60, 'Neutral': 55}",Fear
user15@gmail.com,2025-11-03,6.92,5585,5.71,1,"{'Joy': 20, 'Sadness': 20, 'Fear': 18, 'Anger': 35, 'Disgust': 6, 'Neutral': 81}",Neutral
user80@gmail.com,2025-12-27,8.68,4393,5.47,5,"{'Joy': 11, 'Sadness': 7, 'Fear': 4, 'Anger': 10, 'Disgust': 80, 'Neutral': 29}",Disgust
user173@gmail.com,2025-02-01,9.85,1145,4.08,3,"{'Joy': 38, 'Sadness': 94, 'Fear': 46, 'Anger': 0, 'Disgust': 21, 'Neutral': 34}",Sadness
user330@gmail.com,2025-04-30,2.93,11058,7.93,2,"{'Joy': 95, 'Sadness': 52, 'Fear': 45, 'Anger': 32, 'Disgust': 45, 'Neutral': 47}",Joy
user425@gmail.com,2025-06-19,9.96,4654,4.14,5,"{'Joy': 23, 'Sadness': 26, 'Fear': 100, 'Anger': 17, 'Disgust': 8, 'Neutral': 57}",Fear
user206@gmail.com,2026-01-01,1.0,11634,7.08,1,"{'Joy': 80, 'Sadness': 9, 'Fear': 49, 'Anger': 53, 'Disgust': 31, 'Neutral': 49}",Joy
user437@gmail.com,2025-06-09,10.95,2875,4.04,7,"{'Joy': 35, 'Sadness': 14, 'Fear': 32, 'Anger': 97, 'Disgust': 4, 'Neutral': 14}",Anger
user109@gmail.com,2025-04-09,10.75,4085,3.63,5,"{'Joy': 7, 'Sadness': 27, 'Fear': 72, 'Anger': 46, 'Disgust': 20, 'Neutral': 43}",Fear
user395@gmail.com,2025-04-13,1.98,8291,7.52,2,"{'Joy': 96, 'Sadness': 34, 'Fear': 20, 'Anger': 19, 'Disgust': 58, 'Neutral': 29}",Joy
user437@gmail.com,2025-10-23,8.98,2171,4.04,5,"{'Joy': 45, 'Sadness': 31, 'Fear': 0, 'Anger': 28, 'Disgust': 88, 'Neutral': 23}",Disgust
user377@gmail.com,2025-11-07,11.2,3319,5.72,7,"{'Joy': 12, 'Sadness': 28, 'Fear': 5, 'Anger': 87, 'Disgust': 49, 'Neutral': 13}",Anger
user235@gmail.com,2025-06-29,4.81,4683,6.77,2,"{'Joy': 58, 'Sadness': 44, 'Fear': 21, 'Anger': 46, 'Disgust': 4, 'Neutral': 99}",Neutral
user445@gmail.com,2025-05-30,9.95,3765,5.41,6,"{'Joy': 15, 'Sadness': 45, 'Fear': 14, 'Anger': 78, 'Disgust': 57, 'Neutral': 53}",Anger
user427@gmail.com,2025-03-25,10.65,2471,5.27,7,"{'Joy': 19, 'Sadness': 42, 'Fear': 20, 'Anger': 90, 'Disgust': 48, 'Neutral': 7}",Anger
user253@gmail.com,2025-06-13,9.42,1650,4.89,7,"{'Joy': 37, 'Sadness': 23, 'Fear': 33, 'Anger': 98, 'Disgust': 8, 'Neutral': 45}",Anger
user54@gmail.com,2025-11-16,1.41,9042,8.24,2,"{'Joy': 79, 'Sadness': 46, 'Fear': 28, 'Anger': 40, 'Disgust': 13, 'Neutral': 35}",Joy
user473@gmail.com,2025-06-03,3.3,10850,7.37,0,"{'Joy': 90, 'Sadness': 11, 'Fear': 59, 'Anger': 2, 'Disgust': 5, 'Neutral': 9}",Joy
user428@gmail.com,2025-12-28,4.32,4795,6.01,4,"{'Joy': 55, 'Sadness': 17, 'Fear': 19, 'Anger': 4, 'Disgust': 26, 'Neutral': 100}",Neutral
user230@gmail.com,2025-01-09,5.21,4795,6.44,2,"{'Joy': 30, 'Sadness': 17, 'Fear': 36, 'Anger': 14, 'Disgust': 51, 'Neutral': 87}",Neutral
user256@gmail.com,2025-10-20,8.8,3072,3.33,4,"{'Joy': 5, 'Sadness': 40, 'Fear': 83, 'Anger': 25, 'Disgust': 31, 'Neutral': 4}",Fear
user110@gmail.com,2025-12-16,7.72,3642,3.96,4,"{'Joy': 36, 'Sadness': 54, 'Fear': 78, 'Anger': 45, 'Disgust': 39, 'Neutral': 46}",Fear
user85@gmail.com,2025-05-10,7.76,3945,3.22,5,"{'Joy': 48, 'Sadness': 19, 'Fear': 73, 'Anger': 49, 'Disgust': 51, 'Neutral': 13}",Fear
user16@gmail.com,2025-08-27,6.91,6234,6.57,3,"{'Joy': 51, 'Sadness': 8, 'Fear': 59, 'Anger': 12, 'Disgust': 5, 'Neutral': 82}",Neutral
user241@gmail.com,2025-11-12,6.72,7411,6.13,3,"{'Joy': 60, 'Sadness': 25, 'Fear': 22, 'Anger': 42, 'Disgust': 0, 'Neutral': 71}",Neutral
user55@gmail.com,2025-10-11,4.04,6650,5.21,3,"{'Joy': 30, 'Sadness': 4, 'Fear': 20, 'Anger': 15, 'Disgust': 21, 'Neutral': 79}",Neutral
user284@gmail.com,2025-01-07,9.9,3901,4.46,4,"{'Joy': 41, 'Sadness': 100, 'Fear': 4, 'Anger': 9, 'Disgust': 19, 'Neutral': 42}",Sadness
user90@gmail.com,2025-05-25,8.31,3668,3.07,6,"{'Joy': 2, 'Sadness': 51, 'Fear': 73, 'Anger': 46, 'Disgust': 50, 'Neutral': 51}",Fear
user460@gmail.com,2025-11-03,8.27,3434,4.81,3,"{'Joy': 6, 'Sadness': 85, 'Fear': 24, 'Anger': 43, 'Disgust': 35, 'Neutral': 5}",Sadness
user234@gmail.com,2025-07-03,7.1,3626,4.24,6,"{'Joy': 34, 'Sadness': 44, 'Fear': 90, 'Anger': 49, 'Disgust': 27, 'Neutral': 42}",Fear
user244@gmail.com,2025-02-17,7.78,4136,4.66,4,"{'Joy': 26, 'Sadness': 18, 'Fear': 75, 'Anger': 40, 'Disgust': 9, 'Neutral': 6}",Fear
user265@gmail.com,2025-02-18,6.81,5514,6.22,3,"{'Joy': 37, 'Sadness': 47, 'Fear': 12, 'Anger': 16, 'Disgust': 42, 'Neutral': 80}",Neutral
user196@gmail.com,2025-10-06,5.93,4704,5.79,3,"{'Joy': 57, 'Sadness': 52, 'Fear': 41, 'Anger': 14, 'Disgust': 54, 'Neutral': 83}",Neutral
user394@gmail.com,2025-03-26,9.32,2152,5.96,5,"{'Joy': 32, 'Sadness': 2, 'Fear': 3, 'Anger': 100, 'Disgust': 27, 'Neutral': 18}",Anger
user157@gmail.com,2025-05-24,4.99,4243,5.08,2,"{'Joy': 28, 'Sadness': 13, 'Fear': 4, 'Anger': 20, 'Disgust': 39, 'Neutral': 94}",Neutral
user264@gmail.com,2025-02-08,3.79,8148,8.64,2,"{'Joy': 83, 'Sadness': 45, 'Fear': 53, 'Anger': 39, 'Disgust': 23, 'Neutral': 14}",Joy
user18@gmail.com,2025-02-05,2.31,11070,8.08,2,"{'Joy': 75, 'Sadness': 53, 'Fear': 12, 'Anger': 41, 'Disgust': 0, 'Neutral': 56}",Joy
user53@gmail.com,2025-08-15,10.64,3197,3.55,4,"{'Joy': 1, 'Sadness': 11, 'Fear': 75, 'Anger': 20, 'Disgust': 41, 'Neutral': 55}",Fear
user205@gmail.com,2025-04-18,10.34,3506,5.17,7,"{'Joy': 30, 'Sadness': 45, 'Fear': 28, 'Anger': 43, 'Disgust': 83, 'Neutral': 50}",Disgust
user110@gmail.com,2025-04-19,5.06,6281,5.63,3,"{'Joy': 27, 'Sadness': 24, 'Fear': 50, 'Anger': 47, 'Disgust': 55, 'Neutral': 86}",Neutral
user345@gmail.com,2025-08-12,10.68,3259,4.19,5,"{'Joy': 51, 'Sadness': 7, 'Fear': 26, 'Anger': 43, 'Disgust': 93, 'Neutral': 13}",Disgust
user468@gmail.com,2025-12-06,5.75,5501,6.93,4,"{'Joy': 59, 'Sadness': 47, 'Fear': 18, 'Anger': 40, 'Disgust': 38, 'Neutral': 90}",Neutral
user359@gmail.com,2025-10-24,8.42,2573,4.75,6,"{'Joy': 49, 'Sadness': 18, 'Fear': 11, 'Anger': 52, 'Disgust': 93, 'Neutral': 2}",Disgust
user228@gmail.com,2025-03-25,1.51,10426,7.19,2,"{'Joy': 100, 'Sadness': 59, 'Fear': 11, 'Anger': 47, 'Disgust': 53, 'Neutral': 45}",Joy
user423@gmail.com,2025-10-10,6.62,7619,5.18,3,"{'Joy': 20, 'Sadness': 28, 'Fear': 29, 'Anger': 19, 'Disgust': 32, 'Neutral': 72}",Neutral
user230@gmail.com,2025-01-03,1.21,10954,8.26,2,"{'Joy': 91, 'Sadness': 27, 'Fear': 35, 'Anger': 40, 'Disgust': 37, 'Neutral': 59}",Joy
user278@gmail.com,2025-05-14,6.99,5255,5.7,4,"{'Joy': 9, 'Sadness': 17, 'Fear': 31, 'Anger': 26, 'Disgust': 25, 'Neutral': 88}",Neutral
user75@gmail.com,2025-12-13,6.8,2567,4.29,7,"{'Joy': 56, 'Sadness': 81, 'Fear': 15, 'Anger': 2, 'Disgust': 12, 'Neutral': 14}",Sadness
user136@gmail.com,2025-04-03,10.49,3922,4.48,6,"{'Joy': 46, 'Sadness': 43, 'Fear': 85, 'Anger': 60, 'Disgust': 46, 'Neutral': 60}",Fear
user461@gmail.com,2025-08-10,7.54,3924,4.23,7,"{'Joy': 53, 'Sadness': 28, 'Fear': 97, 'Anger': 59, 'Disgust': 17, 'Neutral': 50}",Fear
user395@gmail.com,2025-10-15,3.0,9866,7.59,2,"{'Joy': 91, 'Sadness': 50, 'Fear': 31, 'Anger': 18, 'Disgust': 47, 'Neutral': 11}",Joy
user125@gmail.com,2025-12-19,9.81,2149,3.1,5,"{'Joy': 56, 'Sadness': 84, 'Fear': 54, 'Anger': 30, 'Disgust': 46, 'Neutral': 16}",Sadness
user337@gmail.com,2025-04-20,9.79,2912,4.56,4,"{'Joy': 21, 'Sadness': 100, 'Fear': 32, 'Anger': 23, 'Disgust': 12, 'Neutral': 32}",Sadness
user400@gmail.com,2025-09-28,9.95,1827,3.85,6,"{'Joy': 20, 'Sadness': 51, 'Fear': 15, 'Anger': 83, 'Disgust': 47, 'Neutral': 39}",Anger
user69@gmail.com,2025-06-04,7.74,4309,4.61,5,"{'Joy': 54, 'Sadness': 9, 'Fear': 84, 'Anger': 51, 'Disgust': 32, 'Neutral': 8}",Fear
user6@gmail.com,2025-08-15,5.2,6134,5.03,2,"{'Joy': 9, 'Sadness': 4, 'Fear': 40, 'Anger': 50, 'Disgust': 15, 'Neutral': 82}",Neutral
user300@gmail.com,2025-07-09,8.06,3215,5.36,4,"{'Joy': 29, 'Sadness': 45, 'Fear': 41, 'Anger': 26, 'Disgust': 72, 'Neutral': 5}",Disgust
user401@gmail.com,2025-08-27,7.43,2710,4.26,4,"{'Joy': 56, 'Sadness': 23, 'Fear': 77, 'Anger': 47, 'Disgust': 31, 'Neutral': 42}",Fear
user475@gmail.com,2025-03-20,6.55,2340,3.34,5,"{'Joy': 56, 'Sadness': 100, 'Fear': 4, 'Anger': 5, 'Disgust': 47, 'Neutral': 5}",Sadness
user129@gmail.com,2025-07-10,7.53,3320,4.39,7,"{'Joy': 27, 'Sadness': 40, 'Fear': 81, 'Anger': 39, 'Disgust': 39, 'Neutral': 57}",Fear
user50@gmail.com,2025-12-30,5.84,5418,6.42,2,"{'Joy': 14, 'Sadness': 21, 'Fear': 35, 'Anger': 34, 'Disgust': 7, 'Neutral': 72}",Neutral
user136@gmail.com,2025-08-24,2.25,8824,7.51,2,"{'Joy': 73, 'Sadness': 7, 'Fear': 19, 'Anger': 17, 'Disgust': 47, 'Neutral': 52}",Joy
user273@gmail.com,2025-12-26,8.05,1581,5.34,4,"{'Joy': 17, 'Sadness': 26, 'Fear': 49, 'Anger': 53, 'Disgust': 97, 'Neutral': 4}",Disgust
user24@gmail.com,2025-09-28,10.67,1905,5.74,7,"{'Joy': 31, 'Sadness': 39, 'Fear': 40, 'Anger': 58, 'Disgust': 94, 'Neutral': 38}",Disgust
user98@gmail.com,2025-08-03,11.9,3539,3.56,5,"{'Joy': 2, 'Sadness': 26, 'Fear': 47, 'Anger': 76, 'Disgust': 48, 'Neutral': 22}",Anger
user276@gmail.com,2025-05-04,4.23,7591,5.91,1,"{'Joy': 52, 'Sadness': 48, 'Fear': 20, 'Anger': 37, 'Disgust': 53, 'Neutral': 93}",Neutral
user411@gmail.com,2025-11-18,2.53,8939,8.04,0,"{'Joy': 74, 'Sadness': 29, 'Fear': 48, 'Anger': 36, 'Disgust': 5, 'Neutral': 47}",Joy
user11@gmail.com,2025-05-27,11.54,2391,5.32,7,"{'Joy': 33, 'Sadness': 56, 'Fear': 54, 'Anger': 87, 'Disgust': 57, 'Neutral': 0}",Anger
user436@gmail.com,2025-11-18,9.07,3574,4.49,5,"{'Joy': 26, 'Sadness': 89, 'Fear': 44, 'Anger': 44, 'Disgust': 58, 'Neutral': 38}",Sadness
user56@gmail.com,2025-01-13,8.81,3072,4.71,6,"{'Joy': 14, 'Sadness': 56, 'Fear': 28, 'Anger': 0, 'Disgust': 94, 'Neutral': 10}",Disgust
user84@gmail.com,2025-07-20,3.43,10881,8.59,2,"{'Joy': 76, 'Sadness': 49, 'Fear': 5, 'Anger': 58, 'Disgust': 45, 'Neutral': 26}",Joy
user448@gmail.com,2025-03-03,4.28,7541,6.77,3,"{'Joy': 30, 'Sadness': 53, 'Fear': 52, 'Anger': 50, 'Disgust': 59, 'Neutral': 83}",Neutral
user381@gmail.com,2025-10-22,9.73,3996,3.32,6,"{'Joy': 41, 'Sadness': 49, 'Fear': 28, 'Anger': 72, 'Disgust': 12, 'Neutral': 24}",Anger
user419@gmail.com,2025-02-07,10.63,2292,3.92,7,"{'Joy': 4, 'Sadness': 26, 'Fear': 55, 'Anger': 82, 'Disgust': 54, 'Neutral': 35}",Anger
user80@gmail.com,2025-10-17,6.47,2490,4.18,3,"{'Joy': 8, 'Sadness': 82, 'Fear': 32, 'Anger': 14, 'Disgust': 21, 'Neutral': 17}",Sadness
user65@gmail.com,2025-11-04,2.31,8140,7.27,0,"{'Joy': 82, 'Sadness': 26, 'Fear': 39, 'Anger': 42, 'Disgust': 24, 'Neutral': 15}",Joy
user151@gmail.com,2025-06-07,9.88,2516,4.18,5,"{'Joy': 50, 'Sadness': 99, 'Fear': 8, 'Anger': 51, 'Disgust': 38, 'Neutral': 46}",Sadness
user95@gmail.com,2025-01-09,10.27,2780,4.09,6,"{'Joy': 24, 'Sadness': 44, 'Fear': 2, 'Anger': 96, 'Disgust': 50, 'Neutral': 52}",Anger
user122@gmail.com,2025-01-23,8.98,3641,4.22,7,"{'Joy': 26, 'Sadness': 52, 'Fear': 79, 'Anger': 20, 'Disgust': 24, 'Neutral': 54}",Fear
user294@gmail.com,2025-11-09,3.92,9935,8.58,2,"{'Joy': 91, 'Sadness': 1, 'Fear': 32, 'Anger': 0, 'Disgust': 38, 'Neutral': 54}",Joy
user316@gmail.com,2025-01-05,9.33,3223,5.12,6,"{'Joy': 14, 'Sadness': 8, 'Fear': 14, 'Anger': 95, 'Disgust': 9, 'Neutral': 5}",Anger
user121@gmail.com,2025-02-05,8.66,1491,5.04,5,"{'Joy': 58, 'Sadness': 39, 'Fear': 38, 'Anger': 31, 'Disgust': 78, 'Neutral': 40}",Disgust
user342@gmail.com,2025-11-17,11.95,1126,5.07,7,"{'Joy': 53, 'Sadness': 59, 'Fear': 11, 'Anger': 79, 'Disgust': 23, 'Neutral': 31}",Anger
